company_id,report_date,credit_score,payment_index,derogatory_count,years_on_file,trade_lines_count,utilization_rate
COMP_000789,2021-06-21,82,77.45,0,7.034820136827371,7,0.8477
COMP_000790,2023-05-05,63,79.9,1,8.091733543839,48,0.1457
COMP_000790,2024-07-19,58,73.57,3,8.400917558434774,23,0.6858
COMP_000790,2021-05-29,60,43.02,5,5.164969920904369,18,0.1272
COMP_000791,2023-07-30,89,94.84,0,4.905795810345495,15,0.585
COMP_000792,2021-11-18,51,72.19,4,5.3635359946148675,41,0.3646
COMP_000792,2023-01-14,45,47.59,1,19.83697116090826,17,0.491
COMP_000792,2024-08-02,50,61.17,4,6.161462732204758,9,0.4492
COMP_000793,2021-08-15,87,85.32,0,14.680794085952455,12,0.6814
COMP_000794,2020-11-16,60,78.34,5,12.441938371815347,49,0.5588
COMP_000795,2024-12-14,52,49.04,1,5.571459933024528,35,0.4269
COMP_000796,2020-10-12,36,68.73,4,12.296312048472416,16,0.894
COMP_000797,2022-02-12,77,92.37,3,13.552423333426757,7,0.1342
COMP_000797,2021-12-09,82,67.9,0,10.56164186092538,24,0.7815
COMP_000797,2022-10-31,82,89.25,0,15.445743850570642,43,0.4953
COMP_000798,2024-03-14,40,42.26,2,1.9460360642285286,4,0.506
COMP_000799,2024-04-19,67,67.14,3,9.35574468179037,22,0.1074
COMP_000799,2020-02-11,74,76.17,3,2.938521642708058,27,0.4552
COMP_000799,2021-02-17,70,80.91,3,19.449098164892302,50,0.5968
COMP_000800,2021-03-26,44,44.88,5,1.5612680143979873,32,0.6162
COMP_000801,2024-02-16,67,67.65,3,19.440063139180904,44,0.3659
COMP_000801,2022-04-19,66,69.52,3,2.6196952149488673,41,0.5822
COMP_000801,2023-10-26,65,72.58,0,4.138280387646933,15,0.1134
COMP_000802,2023-05-27,83,96.85,0,8.325659284143118,45,0.4526
COMP_000802,2020-07-31,87,98.97,0,14.526095928010367,22,0.2495
COMP_000803,2022-09-20,41,37.71,5,9.09751465864476,5,0.8048
COMP_000804,2021-10-25,91,92.89,1,14.691130586605029,21,0.458
COMP_000804,2021-08-08,94,76.7,0,5.23977083871008,19,0.6118
COMP_000805,2020-02-15,41,40.84,2,7.387601627583764,36,0.7765
COMP_000805,2020-11-03,45,56.08,3,12.231576324917832,3,0.8829
COMP_000806,2020-09-28,38,74.76,3,6.88332921229307,50,0.143
COMP_000806,2022-12-29,40,75.3,1,5.960226044667397,23,0.6292
COMP_000806,2022-02-01,38,60.25,3,6.062784446540027,43,0.8938
COMP_000807,2022-07-04,67,66.34,0,3.102030198275403,32,0.8345
COMP_000807,2024-02-24,73,75.08,0,12.926582193238684,39,0.4565
COMP_000808,2022-05-30,45,77.98,3,10.359951468332348,35,0.5602
COMP_000808,2021-10-19,50,66.58,3,7.670073568549235,10,0.4261
COMP_000809,2023-06-26,81,83.89,2,7.971482381141411,48,0.3983
COMP_000810,2020-08-26,64,71.06,3,8.328869489280812,14,0.4344
COMP_000810,2021-09-23,59,56.28,5,10.393117251326377,44,0.5419
COMP_000810,2022-11-26,59,58.08,4,11.406284325215129,5,0.1043
COMP_000811,2020-07-13,53,73.71,1,1.7050003816680208,40,0.7398
COMP_000811,2020-08-06,55,61.14,5,2.7891348317677456,25,0.7833
COMP_000811,2020-08-10,48,48.85,2,3.0698547817809456,46,0.6683
COMP_000812,2023-01-18,78,61.05,2,19.3671284920064,40,0.7678
COMP_000812,2024-03-08,76,91.72,1,2.0820474080460976,39,0.6979
COMP_000813,2022-01-22,50,64.44,4,3.132475552016598,46,0.4297
COMP_000814,2024-07-02,72,92.78,1,1.555791419870633,8,0.2399
COMP_000814,2020-03-18,69,79.04,2,2.8986052597399627,34,0.3218
COMP_000815,2020-09-15,73,63.33,0,3.3979409778541894,45,0.1909
COMP_000815,2023-09-12,71,87.96,3,1.889384942511553,31,0.4241
COMP_000816,2020-08-22,77,75.56,1,1.851568141941644,22,0.1591
COMP_000816,2021-11-01,70,91.94,2,1.8362434768584777,19,0.4324
COMP_000816,2020-08-30,71,62.08,1,1.4754172844016287,13,0.2937
COMP_000817,2022-12-03,55,69.43,5,6.222449954441361,33,0.2337
COMP_000817,2023-03-03,55,72.8,5,11.92718434418357,11,0.1443
COMP_000818,2023-11-11,43,79.81,1,8.461153183386894,46,0.2981
COMP_000818,2023-11-29,38,52.8,4,1.309632224147536,7,0.7471
COMP_000819,2022-05-04,55,59.07,1,17.42542354512195,40,0.6713
COMP_000820,2022-11-14,52,64.03,1,4.108298468715514,7,0.3425
COMP_000820,2020-02-03,49,66.81,2,2.785019704184868,35,0.8254
COMP_000820,2023-10-29,46,41.23,3,6.208057000231095,18,0.4615
COMP_000821,2020-10-23,50,48.01,5,8.440830369626834,4,0.7293
COMP_000822,2020-10-06,88,85.76,0,19.12016447739021,10,0.2864
COMP_000822,2024-02-17,89,76.51,0,18.598747682681314,25,0.4453
COMP_000822,2024-06-04,90,73.72,0,6.6698844286421926,47,0.5166
COMP_000823,2021-12-24,57,30.12,3,1.5345800999864574,27,0.858
COMP_000824,2024-12-12,60,52.47,1,3.014191917773225,28,0.5316
COMP_000824,2020-10-31,65,74.42,1,4.614487344819604,26,0.6389
COMP_000825,2024-04-30,57,41.38,4,5.070965371813181,3,0.5678
COMP_000826,2024-11-20,92,69.13,0,5.61378351713065,5,0.2706
COMP_000827,2021-10-03,87,61.16,0,11.361303562914781,49,0.7881
COMP_000827,2023-08-02,92,76.62,0,11.973103031823706,46,0.7205
COMP_000827,2023-10-15,84,61.61,2,13.376785446867684,39,0.3256
COMP_000828,2021-02-03,91,98.86,0,7.807051355389836,16,0.702
COMP_000828,2021-02-10,92,79.3,0,1.9332448008443999,11,0.4428
COMP_000828,2021-08-28,88,96.88,0,9.01884945082261,41,0.1196
COMP_000829,2021-06-04,90,70.56,0,6.919737611839223,42,0.3338
COMP_000829,2021-01-23,95,91.27,0,6.620226393218611,31,0.166
COMP_000830,2023-03-05,87,67.17,0,13.763440350801421,34,0.6499
COMP_000830,2023-04-08,88,74.11,0,17.09036830632698,15,0.249
COMP_000830,2023-12-26,93,74.52,0,10.61389764702586,17,0.6382
COMP_000831,2020-09-27,96,98.4,0,8.033817116921613,9,0.537
COMP_000831,2024-11-22,98,93.62,0,16.804951157110718,19,0.3751
COMP_000831,2020-01-04,98,71.86,0,6.038364665238098,9,0.5941
COMP_000832,2023-04-26,70,94.66,2,19.88822876696246,30,0.6231
COMP_000832,2024-12-10,79,80.11,0,15.65387554731413,9,0.414
COMP_000832,2024-04-23,72,61.2,1,3.0515688869745565,20,0.6753
COMP_000833,2021-06-24,37,71.55,3,1.4311966897244082,49,0.6117
COMP_000833,2020-08-01,44,40.52,1,5.775930145262506,13,0.3797
COMP_000833,2021-01-17,39,34.82,2,8.581213951324177,15,0.229
COMP_000834,2021-04-11,70,93.04,0,10.403815895617244,44,0.6627
COMP_000834,2022-12-10,74,98.81,2,8.730632794219567,17,0.3162
COMP_000834,2023-09-19,79,97.65,1,7.292354161077387,46,0.2501
COMP_000835,2020-01-13,78,99.0,0,5.088511305476723,15,0.3022
COMP_000836,2023-07-19,73,78.74,2,8.129374075602326,50,0.8072
COMP_000837,2020-06-04,57,56.89,2,13.812619552913379,20,0.6755
COMP_000838,2022-12-12,84,60.69,0,3.620573388817404,20,0.2216
COMP_000838,2024-02-20,88,61.01,0,17.00201039239001,15,0.2008
COMP_000838,2024-12-04,93,78.12,0,15.818829330771901,25,0.3844
COMP_000839,2023-12-15,50,40.03,4,7.71727010149755,38,0.8695
COMP_000840,2021-06-10,95,62.17,0,11.325577967796868,21,0.2727
COMP_000841,2024-03-27,76,69.66,3,4.518564871080045,31,0.5802
COMP_000841,2023-07-08,80,73.32,0,13.634710726917596,36,0.883
COMP_000842,2022-07-14,58,47.49,4,14.840147883483302,5,0.174
COMP_000842,2024-03-09,54,55.76,3,10.027096577740577,38,0.7419
COMP_000842,2023-11-09,54,69.66,5,11.426026762799625,36,0.2714
COMP_000843,2020-06-24,74,66.82,2,2.011844502946217,35,0.1534
COMP_000843,2023-07-06,79,71.01,2,6.732377051381278,33,0.2195
COMP_000844,2023-06-06,86,75.01,0,2.703615673112365,38,0.2525
COMP_000844,2020-06-07,84,85.03,0,1.644209873379296,45,0.8919
COMP_000844,2021-04-02,84,65.58,0,2.9785252860794884,15,0.7419
COMP_000845,2022-10-24,55,37.41,2,2.247880294163245,22,0.1277
COMP_000845,2022-05-13,65,86.02,2,14.688356232057185,30,0.3262
COMP_000845,2021-11-15,65,92.72,0,19.893662609213358,46,0.2911
COMP_000846,2023-09-28,45,39.49,4,1.0984111290174268,21,0.4795
COMP_000846,2023-03-08,45,42.75,3,14.858711379812675,24,0.4337
COMP_000846,2022-06-23,44,50.59,4,4.562885354442409,12,0.7036
COMP_000847,2022-11-02,73,71.48,3,14.585954367552219,28,0.7354
COMP_000847,2024-06-17,68,99.18,1,1.810040675016432,45,0.6636
COMP_000848,2022-04-21,79,97.11,1,6.488707523713993,34,0.2005
COMP_000849,2023-10-09,79,92.84,2,12.88602128091977,49,0.4348
COMP_000849,2022-04-08,81,99.11,0,15.521136081381545,6,0.7591
COMP_000849,2021-10-16,81,69.63,0,18.148351179830396,25,0.2999
COMP_000850,2021-03-30,70,98.37,3,7.80197580181731,47,0.1555
COMP_000851,2021-02-06,58,66.47,5,9.694392675574981,4,0.256
COMP_000851,2021-02-07,59,63.03,2,10.532161035778879,36,0.1166
COMP_000852,2022-09-12,51,63.59,2,2.8544433961708346,38,0.1156
COMP_000853,2020-02-27,45,43.73,3,15.956410509581298,28,0.848
COMP_000853,2024-12-03,42,36.77,2,10.16781266534531,38,0.5623
COMP_000853,2024-08-17,45,56.98,1,1.7043703132107302,35,0.3781
COMP_000854,2023-04-05,46,41.54,2,1.1321353930453624,35,0.8528
COMP_000854,2020-05-03,40,50.35,5,1.7671141770474958,23,0.3984
COMP_000854,2024-02-03,40,34.76,1,1.8133187835886488,41,0.4784
COMP_000855,2020-02-13,68,67.62,2,3.080253521058773,11,0.2244
COMP_000855,2022-05-18,62,66.65,1,17.898473200944935,29,0.4221
COMP_000856,2023-01-06,93,89.04,0,10.300349598305683,46,0.2051
COMP_000856,2022-10-11,93,81.59,0,9.949324940712929,3,0.5655
COMP_000857,2020-07-19,60,34.1,2,9.176608417117963,47,0.3503
COMP_000858,2023-11-23,52,66.94,1,3.5958035336863348,30,0.583
COMP_000858,2022-10-01,45,66.42,5,15.69620640200551,26,0.4201
COMP_000859,2024-09-23,50,41.88,3,11.970212274389908,37,0.416
COMP_000859,2023-06-08,45,55.02,2,2.8302803199323145,7,0.5411
COMP_000859,2020-06-30,43,54.88,5,14.167044270139733,35,0.3544
COMP_000860,2022-02-01,41,76.3,3,1.67569276441184,7,0.7153
COMP_000860,2023-09-17,47,35.05,1,1.1143458426762982,17,0.1668
COMP_000861,2020-12-02,72,78.08,1,1.7015808979246216,40,0.1137
COMP_000861,2021-09-19,74,96.67,2,16.467836528762838,21,0.7263
COMP_000862,2020-02-29,78,84.91,0,4.426795149334527,18,0.248
COMP_000862,2021-10-28,70,63.11,3,4.22629820512266,40,0.7935
COMP_000862,2022-12-28,77,69.79,2,5.857712344196756,35,0.5491
COMP_000863,2021-06-20,64,72.5,0,1.0,18,0.7428
COMP_000864,2023-07-23,77,74.64,1,14.417289219331257,31,0.5417
COMP_000864,2022-02-11,84,78.53,2,15.164582202699014,48,0.2885
COMP_000865,2022-03-26,75,92.29,2,6.557080985405126,12,0.3335
COMP_000865,2021-06-28,84,93.23,2,19.052252956972264,4,0.8889
COMP_000865,2023-05-17,75,67.95,0,9.859667822542146,13,0.8182
COMP_000866,2023-12-05,63,71.59,0,1.3832311003178734,40,0.8746
COMP_000867,2020-12-24,46,51.74,5,19.559708594817867,4,0.6079
COMP_000868,2021-09-26,91,61.61,0,3.177269789079518,29,0.1642
COMP_000869,2024-07-16,55,35.1,3,1.3370621272905812,12,0.2031
COMP_000869,2022-12-28,54,50.28,5,3.4983929346386438,40,0.2039
COMP_000869,2024-10-09,56,74.58,2,2.027543129347732,45,0.3297
COMP_000870,2020-07-24,45,67.32,1,17.34095053982322,41,0.842
COMP_000870,2024-10-16,39,51.66,5,7.433204274677017,42,0.2749
COMP_000870,2021-05-02,48,63.92,2,14.51865090451744,19,0.4676
COMP_000871,2023-11-01,73,85.26,3,10.999053950419096,18,0.5354
COMP_000871,2023-10-23,73,81.3,1,3.8235141000583006,19,0.8129
COMP_000872,2022-05-31,72,80.01,2,5.677395554991852,36,0.1371
COMP_000872,2021-08-02,74,96.94,1,10.668795418574712,6,0.716
COMP_000873,2023-07-14,69,82.86,3,8.767407786680096,35,0.3773
COMP_000874,2022-09-29,42,32.77,5,2.9697113337920222,49,0.5623
COMP_000874,2021-01-11,36,34.89,4,11.18960838094264,49,0.5494
COMP_000875,2022-03-19,73,69.95,3,16.553067012263288,19,0.8453
COMP_000876,2023-09-12,71,61.92,3,13.562206524906498,13,0.6835
COMP_000877,2024-04-23,46,64.43,2,8.719537128048945,4,0.2832
COMP_000877,2024-05-26,45,31.61,1,18.36357940135563,16,0.8898
COMP_000877,2022-11-04,43,40.76,5,1.8164520577437977,18,0.264
COMP_000878,2024-02-19,42,31.86,4,3.253125991500676,50,0.3637
COMP_000878,2022-12-15,45,75.34,5,6.440278057465972,43,0.2435
COMP_000879,2020-09-21,90,60.7,0,1.7968279417540731,16,0.8337
COMP_000879,2024-03-02,91,99.13,0,12.036845293298969,11,0.4283
COMP_000880,2021-09-12,68,95.27,1,1.0,19,0.1703
COMP_000880,2023-11-21,70,68.86,2,1.0,7,0.8604
COMP_000880,2024-10-14,63,62.82,1,1.0,45,0.5737
COMP_000881,2020-06-02,59,45.6,4,2.962834877564306,32,0.5797
COMP_000882,2023-07-07,50,55.68,2,16.519346810279316,3,0.3659
COMP_000883,2020-09-06,92,86.39,0,18.141701468746938,32,0.6264
COMP_000884,2023-05-17,83,75.92,0,1.765863181062605,29,0.6752
COMP_000884,2022-08-17,83,91.37,0,7.3878381146046825,23,0.2989
COMP_000885,2021-09-29,89,65.62,0,18.179747473755896,14,0.8235
COMP_000886,2020-05-10,56,31.94,4,5.648109570846968,49,0.7952
COMP_000886,2021-02-01,53,64.14,2,2.150848488480189,43,0.1216
COMP_000886,2021-09-14,50,30.37,5,4.265227451771464,26,0.3291
COMP_000887,2020-01-23,88,68.77,0,12.016442126199962,44,0.5556
COMP_000887,2024-11-26,96,82.19,0,10.5124827329754,20,0.8343
COMP_000887,2024-09-12,93,91.27,0,18.398346458704243,16,0.8549
COMP_000888,2020-11-21,81,72.41,0,1.7282872139982888,9,0.6629
COMP_000888,2022-03-29,86,98.02,0,1.6647813019642164,39,0.1926
COMP_000888,2023-06-02,81,91.51,2,1.5495642374777678,25,0.5556
COMP_000889,2020-04-17,64,65.21,0,7.698921222266258,48,0.6822
COMP_000889,2020-03-16,62,84.3,0,14.62437815237463,44,0.6307
COMP_000890,2024-07-10,90,98.93,1,3.6993950535476,10,0.3097
COMP_000891,2022-05-21,59,72.4,2,15.449382686210777,17,0.6034
COMP_000891,2021-05-03,56,39.03,3,14.390568249933674,22,0.5903
COMP_000891,2020-06-21,56,58.97,3,7.751685641266941,50,0.2267
COMP_000892,2022-06-01,74,89.07,3,3.909137293823016,29,0.2552
COMP_000892,2022-11-06,72,76.1,2,7.080029836338452,39,0.7317
COMP_000892,2022-07-16,67,88.4,2,16.22126369684052,23,0.1699
COMP_000893,2020-02-04,53,34.93,3,17.353965565532278,38,0.3293
COMP_000893,2022-04-01,53,59.58,3,6.716057114111467,4,0.7094
COMP_000893,2023-01-16,48,59.82,4,16.46636831057188,42,0.8246
COMP_000894,2022-11-17,50,74.31,3,16.193746289839716,11,0.7619
COMP_000895,2023-05-05,39,30.51,5,1.0714152977809874,30,0.6334
COMP_000896,2024-07-18,92,98.34,2,1.817713530522001,21,0.7293
COMP_000896,2021-11-30,89,97.08,2,16.719106738786884,27,0.6255
COMP_000897,2020-02-28,68,63.58,1,3.374084758687743,19,0.7046
COMP_000897,2020-03-26,69,70.45,1,5.2568194449569265,25,0.2825
COMP_000897,2021-12-29,73,81.78,0,5.02655666231959,48,0.8097
COMP_000898,2020-09-28,45,61.19,1,2.062343468480809,11,0.3773
COMP_000899,2023-03-01,54,58.84,5,16.362932666300892,50,0.1772
COMP_000899,2022-02-05,55,37.26,2,3.34861039547663,28,0.1509
COMP_000899,2022-11-09,61,66.72,3,4.785873733242842,10,0.7643
COMP_000900,2020-01-13,79,91.83,0,6.630147810636546,31,0.8754
COMP_000901,2022-03-09,77,86.85,2,1.6519739397419642,20,0.2293
COMP_000902,2023-10-21,45,32.03,5,17.264626076303774,50,0.2293
COMP_000902,2024-09-01,41,71.2,5,14.974603380960826,8,0.4276
COMP_000903,2020-02-16,70,78.8,0,1.522684902099557,15,0.5544
COMP_000904,2022-01-08,84,96.26,2,12.821339785959522,8,0.2194
COMP_000904,2023-01-13,81,76.62,1,3.0826553323394017,12,0.7848
COMP_000904,2022-05-24,84,73.24,1,14.047868542799394,14,0.2362
COMP_000905,2023-08-31,82,62.47,0,2.928655334792594,49,0.5588
COMP_000906,2020-06-30,86,83.36,0,3.85463337202648,19,0.6281
COMP_000906,2022-07-12,83,76.49,0,6.058506428791605,38,0.3984
COMP_000907,2024-12-04,54,70.18,4,19.637458915862606,21,0.8288
COMP_000907,2024-03-27,61,99.94,0,11.638954754863569,29,0.1959
COMP_000907,2024-08-20,62,99.74,0,5.698787933294549,21,0.466
COMP_000908,2023-07-19,47,44.15,4,17.9449262809042,3,0.8333
COMP_000908,2020-06-11,42,65.34,5,12.976680800530662,10,0.8159
COMP_000908,2020-09-25,47,77.19,4,18.746183810110082,29,0.6927
COMP_000909,2020-12-26,59,38.34,4,19.88434462763431,45,0.8809
COMP_000909,2021-11-04,59,48.39,3,9.932408844997319,12,0.8236
COMP_000909,2020-05-23,62,95.64,0,3.7181126516628824,41,0.8665
COMP_000910,2024-05-04,90,61.35,0,9.376476798038167,6,0.266
COMP_000911,2024-06-28,67,85.98,1,13.854181783362,40,0.5642
COMP_000912,2021-02-06,80,60.34,0,14.763073655597564,44,0.8718
COMP_000912,2022-07-25,86,88.04,0,4.749683373681686,25,0.4608
COMP_000912,2022-03-28,80,96.61,1,13.81649065455608,27,0.2816
COMP_000913,2021-07-06,58,31.42,3,4.833998617424152,42,0.5846
COMP_000914,2021-10-03,76,88.87,1,18.1261825659662,33,0.2193
COMP_000914,2022-02-02,69,67.94,3,17.29986261875843,15,0.5979
COMP_000914,2023-02-24,77,61.75,1,5.504216122762299,45,0.7939
COMP_000915,2022-01-20,86,80.02,0,17.009654180364464,43,0.3631
COMP_000916,2024-09-01,90,87.99,0,12.000613835615072,20,0.8769
COMP_000917,2024-05-18,49,79.26,4,14.327541359534521,21,0.3679
COMP_000917,2021-10-04,49,55.73,2,4.3852095603464285,34,0.265
COMP_000918,2024-06-17,74,70.08,2,2.3352387951042353,7,0.5038
COMP_000918,2021-10-03,69,71.24,0,14.947965019972578,34,0.6395
COMP_000918,2021-06-16,75,86.67,0,11.577878824269652,41,0.4798
COMP_000919,2020-02-11,53,53.01,2,9.343474500487927,23,0.4315
COMP_000919,2024-11-19,47,72.97,3,13.503661078622406,45,0.1512
COMP_000920,2023-07-03,58,79.18,4,2.1934951737478032,28,0.5395
COMP_000921,2020-07-16,77,94.32,1,2.394580200702187,10,0.789
COMP_000921,2022-09-14,79,94.22,2,14.483580616757864,35,0.2068
COMP_000922,2022-10-06,72,77.36,2,1.0,24,0.2176
COMP_000922,2024-03-23,70,98.49,3,1.0,45,0.819
COMP_000923,2024-12-10,76,90.54,1,2.3846297977867303,22,0.4055
COMP_000924,2021-01-17,50,69.0,5,2.5656807090164886,22,0.4992
COMP_000924,2023-03-17,59,33.91,4,4.326404586693659,8,0.187
COMP_000924,2021-07-06,53,45.81,4,8.133546928226167,37,0.8124
COMP_000925,2024-06-13,40,46.28,2,8.868407061536574,49,0.2131
COMP_000925,2020-12-26,45,34.17,2,5.446530285010905,49,0.6802
COMP_000925,2021-07-15,37,71.26,2,2.6265554821622294,13,0.1956
COMP_000926,2022-04-20,100,66.87,0,8.026240774592994,9,0.6575
COMP_000927,2021-10-28,89,89.32,0,2.0591438818136156,35,0.188
COMP_000927,2021-09-11,85,83.5,0,6.811051243188877,33,0.5667
COMP_000928,2020-09-16,46,54.7,4,14.549241245389005,28,0.7821
COMP_000928,2020-03-30,45,43.8,3,14.23682822357804,9,0.3786
COMP_000928,2023-11-07,52,76.53,1,14.844665305582827,28,0.7593
COMP_000929,2020-01-02,83,62.12,0,10.33648416172288,14,0.1925
COMP_000929,2023-09-16,75,75.82,0,15.434665087356702,17,0.4019
COMP_000929,2022-05-06,76,68.16,2,12.300696566829336,39,0.462
COMP_000930,2022-07-10,49,43.75,2,12.672407826513682,20,0.8626
COMP_000931,2022-02-08,65,96.45,3,2.8012403714450653,38,0.74
COMP_000931,2024-02-28,65,84.18,1,10.15551564206926,23,0.5459
COMP_000931,2020-07-26,68,81.68,0,8.134830638980375,47,0.6768
COMP_000932,2024-02-13,79,71.32,1,9.716641555936981,39,0.3941
COMP_000932,2020-02-03,74,78.71,3,4.700970457304537,34,0.4225
COMP_000933,2023-06-02,74,65.3,2,4.199858459379275,44,0.3357
COMP_000933,2021-04-25,72,97.0,2,3.5726703681788954,30,0.5495
COMP_000933,2024-11-19,78,74.28,1,10.189450102062676,43,0.5545
COMP_000934,2022-05-31,76,82.23,3,12.644346841240157,21,0.5483
COMP_000934,2020-07-11,80,68.09,2,7.670858977107406,38,0.242
COMP_000934,2020-01-27,86,91.2,0,19.007152480889175,40,0.3923
COMP_000935,2022-05-06,46,62.66,5,15.66153236060697,8,0.6906
COMP_000936,2020-12-29,50,44.27,2,5.5240304611380955,18,0.7801
COMP_000937,2020-12-29,94,81.68,0,16.604368733489654,23,0.7564
COMP_000937,2021-06-11,96,96.74,1,18.708628200272873,19,0.7958
COMP_000937,2022-11-27,96,78.54,0,16.963750906091263,41,0.2483
COMP_000938,2022-10-31,76,85.12,3,1.040205369480543,47,0.8836
COMP_000938,2023-06-25,81,91.76,0,1.712316048368016,11,0.3961
COMP_000939,2023-04-08,62,64.81,3,8.821130077665497,25,0.1158
COMP_000939,2021-01-04,60,70.84,2,8.685534448644518,46,0.6615
COMP_000940,2021-01-18,35,49.1,5,14.189449238824379,32,0.61
COMP_000941,2022-01-11,87,65.2,0,4.795641192240815,25,0.4592
COMP_000941,2024-07-10,86,64.87,2,3.2352193431553498,28,0.8325
COMP_000942,2024-06-05,43,39.55,5,15.64388050448376,19,0.256
COMP_000943,2020-01-27,71,84.28,1,18.568957634762377,20,0.8799
COMP_000943,2021-06-18,75,98.42,1,17.419260838153793,25,0.2272
COMP_000944,2021-10-02,64,68.97,0,6.053129392068499,6,0.6044
COMP_000944,2024-09-23,65,73.97,1,18.048275456957114,43,0.6011
COMP_000944,2021-07-11,73,86.97,3,19.059642587107813,11,0.2188
COMP_000945,2024-04-27,93,79.99,0,9.634910954422704,30,0.3785
COMP_000946,2021-07-22,50,70.37,3,16.437521863936833,29,0.4768
COMP_000946,2024-03-18,47,72.35,2,18.923675599171425,23,0.8273
COMP_000947,2020-09-24,81,99.86,0,13.974498749375746,35,0.441
COMP_000947,2024-08-06,87,60.94,0,9.225045124121374,41,0.4017
COMP_000948,2022-07-14,53,78.25,1,8.743914336708116,7,0.8747
COMP_000948,2020-03-15,48,71.5,2,1.7345005045372224,26,0.7315
COMP_000949,2021-02-13,86,77.93,0,16.02372760265515,40,0.3177
COMP_000950,2020-12-03,49,48.13,3,1.6002783172547763,32,0.3294
COMP_000950,2020-05-07,50,57.99,3,1.58171018812609,25,0.8808
COMP_000950,2020-02-01,51,72.92,4,1.1569989635616647,7,0.845
COMP_000951,2024-11-28,73,79.5,1,15.164753565068889,34,0.6037
COMP_000951,2020-02-09,71,86.91,1,8.70939220782241,6,0.2493
COMP_000952,2023-05-28,85,72.12,0,4.040958694692712,25,0.7993
COMP_000952,2021-07-03,76,78.43,0,4.9144238235253255,41,0.2326
COMP_000952,2021-01-02,78,88.54,0,19.783013496773634,17,0.4848
COMP_000953,2022-10-04,90,99.17,0,14.952182531937481,27,0.5869
COMP_000954,2023-05-12,68,97.52,2,1.1417383737306595,4,0.3124
COMP_000954,2020-09-14,67,88.66,1,1.159831744985926,30,0.3599
COMP_000954,2021-02-24,72,75.55,2,1.3057377746021284,20,0.3904
COMP_000955,2021-07-28,65,99.3,0,2.938606085545187,47,0.4267
COMP_000955,2020-10-08,64,94.83,0,2.225112010315335,11,0.5291
COMP_000956,2022-12-06,35,47.52,1,16.496024252599675,4,0.3242
COMP_000956,2020-12-14,43,63.19,4,18.07696648877647,13,0.7012
COMP_000956,2024-07-14,44,75.6,4,12.21963520549548,21,0.2563
COMP_000957,2024-02-21,99,76.32,0,14.777664945315658,21,0.7146
COMP_000957,2023-09-22,92,65.72,2,8.991012104664268,46,0.5197
COMP_000958,2020-03-06,59,61.32,5,15.425465319587312,21,0.4404
COMP_000958,2023-02-11,63,69.36,0,2.461820145544026,5,0.1596
COMP_000959,2021-01-22,86,85.05,0,1.0,16,0.4626
COMP_000959,2021-06-26,87,98.27,0,1.0,18,0.424
COMP_000959,2024-09-03,94,79.26,0,1.0,13,0.3685
COMP_000960,2020-07-28,77,86.63,3,2.894229801365426,5,0.2964
COMP_000961,2021-09-26,74,65.88,2,13.011074503645657,36,0.2941
COMP_000961,2024-08-06,77,84.19,0,6.253787425542168,35,0.6048
COMP_000962,2021-09-16,81,60.47,0,2.6652123349909664,48,0.2454
COMP_000962,2023-06-28,75,60.64,1,6.448125066233338,46,0.1905
COMP_000963,2024-08-19,90,81.58,0,17.99674434367737,29,0.4387
COMP_000963,2021-10-23,90,71.69,0,2.949260814082294,18,0.1343
COMP_000963,2023-01-08,85,99.61,0,17.883376632890815,22,0.6153
COMP_000964,2021-11-18,93,71.25,0,10.542227299743494,33,0.526
COMP_000964,2022-09-26,86,90.46,0,1.7540661982425279,24,0.4922
COMP_000964,2024-08-25,89,79.49,0,8.690092715737578,33,0.252
COMP_000965,2023-11-09,95,92.52,0,7.550084083823087,47,0.5973
COMP_000965,2023-09-02,90,70.51,0,1.8928648058051334,50,0.204
COMP_000965,2021-09-23,90,69.79,0,4.9742768414603855,23,0.2535
COMP_000966,2020-10-23,70,67.21,0,18.366876174266167,4,0.7786
COMP_000966,2023-02-13,66,93.75,1,2.4642737269020527,23,0.8597
COMP_000966,2020-04-28,68,62.92,0,16.85670714113875,26,0.5421
COMP_000967,2021-09-07,62,62.3,0,6.92994311663182,21,0.1323
COMP_000967,2024-01-17,63,92.76,0,1.7093520245679623,20,0.19
COMP_000968,2021-11-11,53,30.59,3,1.0,3,0.2893
COMP_000968,2021-04-02,46,69.86,2,1.0,38,0.7582
COMP_000968,2021-04-02,46,34.71,3,1.0,23,0.6401
COMP_000969,2023-06-18,53,59.16,1,1.8493609115560663,45,0.6787
COMP_000969,2020-12-27,49,49.13,4,1.2700652531964103,7,0.8088
COMP_000969,2023-08-11,55,54.48,5,2.6080989824088108,42,0.5106
COMP_000970,2021-05-10,46,67.88,4,11.766243378170019,5,0.3276
COMP_000970,2024-08-24,44,43.94,3,8.633677148743438,6,0.6028
COMP_000971,2022-11-28,84,99.07,0,5.974086102176772,28,0.7882
COMP_000971,2024-05-29,82,79.28,0,13.28780325455854,12,0.3751
COMP_000971,2022-04-11,75,63.27,2,4.233655454026826,49,0.8921
COMP_000972,2021-05-06,94,64.79,0,10.157010295609782,31,0.591
COMP_000973,2024-09-11,47,36.2,4,6.388482800723793,6,0.2477
COMP_000974,2020-08-15,66,90.27,0,5.722975992188694,49,0.4033
