loan_id,payment_date,scheduled_amount,actual_amount,days_past_due,payment_status
LOAN_001141,2022-07-22,20869.38,20869.38,0,on_time
LOAN_001141,2022-08-21,20869.38,20869.38,0,on_time
LOAN_001141,2022-09-20,20869.38,20869.38,0,on_time
LOAN_001141,2022-10-20,20869.38,20869.38,0,on_time
LOAN_001141,2022-11-19,20869.38,20869.38,0,on_time
LOAN_001141,2022-12-19,20869.38,20869.38,0,on_time
LOAN_001141,2023-01-18,20869.38,20869.38,0,on_time
LOAN_001141,2023-02-17,20869.38,20869.38,0,on_time
LOAN_001141,2023-03-19,20869.38,20869.38,0,on_time
LOAN_001141,2023-04-18,20869.38,20869.38,0,on_time
LOAN_001141,2023-05-18,20869.38,20869.38,0,on_time
LOAN_001141,2023-06-17,20869.38,20869.38,0,on_time
LOAN_001141,2023-07-17,20869.38,20869.38,0,on_time
LOAN_001141,2023-08-16,20869.38,20869.38,0,on_time
LOAN_001141,2023-09-15,20869.38,20869.38,0,on_time
LOAN_001141,2023-10-15,20869.38,20869.38,0,on_time
LOAN_001141,2023-11-14,20869.38,20869.38,0,on_time
LOAN_001141,2023-12-14,20869.38,20869.38,0,on_time
LOAN_001141,2024-01-13,20869.38,20869.38,13,late
LOAN_001141,2024-02-12,20869.38,20869.38,0,on_time
LOAN_001141,2024-03-13,20869.38,20869.38,0,on_time
LOAN_001141,2024-04-12,20869.38,11567.12,45,partial
LOAN_001141,2024-05-12,20869.38,20869.38,0,on_time
LOAN_001141,2024-06-11,20869.38,20869.38,0,on_time
LOAN_001141,2024-07-11,20869.38,20869.38,0,on_time
LOAN_001141,2024-08-10,20869.38,20869.38,0,on_time
LOAN_001141,2024-09-09,20869.38,20869.38,0,on_time
LOAN_001141,2024-10-09,20869.38,20869.38,0,on_time
LOAN_001141,2024-11-08,20869.38,20869.38,0,on_time
LOAN_001141,2024-12-08,20869.38,20869.38,0,on_time
LOAN_001141,2025-01-07,20869.38,20869.38,0,on_time
LOAN_001141,2025-02-06,20869.38,20869.38,0,on_time
LOAN_001141,2025-03-08,20869.38,20869.38,0,on_time
LOAN_001141,2025-04-07,20869.38,20869.38,0,on_time
LOAN_001141,2025-05-07,20869.38,20869.38,0,on_time
LOAN_001141,2025-06-06,20869.38,20869.38,0,on_time
LOAN_001141,2025-07-06,20869.38,20869.38,0,on_time
LOAN_001141,2025-08-05,20869.38,20869.38,0,on_time
LOAN_001141,2025-09-04,20869.38,20869.38,0,on_time
LOAN_001141,2025-10-04,20869.38,20869.38,3,late
LOAN_001141,2025-11-03,20869.38,20869.38,0,on_time
LOAN_001141,2025-12-03,20869.38,20869.38,0,on_time
LOAN_001141,2026-01-02,20869.38,20869.38,0,on_time
LOAN_001142,2024-12-26,202811.68,202811.68,0,on_time
LOAN_001142,2025-01-25,202811.68,202811.68,0,on_time
LOAN_001142,2025-02-24,202811.68,202811.68,0,on_time
LOAN_001142,2025-03-26,202811.68,202811.68,0,on_time
LOAN_001142,2025-04-25,202811.68,202811.68,0,on_time
LOAN_001142,2025-05-25,202811.68,202811.68,0,on_time
LOAN_001142,2025-06-24,202811.68,202811.68,0,on_time
LOAN_001142,2025-07-24,202811.68,202811.68,0,on_time
LOAN_001142,2025-08-23,202811.68,202811.68,0,on_time
LOAN_001142,2025-09-22,202811.68,202811.68,0,on_time
LOAN_001142,2025-10-22,202811.68,202811.68,0,on_time
LOAN_001142,2025-11-21,202811.68,202811.68,21,late
LOAN_001142,2025-12-21,202811.68,202811.68,0,on_time
LOAN_001143,2024-07-19,4166666.67,4166666.67,0,on_time
LOAN_001143,2024-08-18,4166666.67,4166666.67,0,on_time
LOAN_001143,2024-09-17,4166666.67,4166666.67,0,on_time
LOAN_001143,2024-10-17,4166666.67,4166666.67,0,on_time
LOAN_001143,2024-11-16,4166666.67,4166666.67,0,on_time
LOAN_001143,2024-12-16,4166666.67,4166666.67,0,on_time
LOAN_001143,2025-01-15,4166666.67,4166666.67,0,on_time
LOAN_001143,2025-02-14,4166666.67,4166666.67,0,on_time
LOAN_001143,2025-03-16,4166666.67,4166666.67,0,on_time
LOAN_001143,2025-04-15,4166666.67,4166666.67,0,on_time
LOAN_001143,2025-05-15,4166666.67,4166666.67,0,on_time
LOAN_001143,2025-06-14,4166666.67,4166666.67,0,on_time
LOAN_001144,2022-05-05,2083333.33,2083333.33,0,on_time
LOAN_001144,2022-06-04,2083333.33,2083333.33,0,on_time
LOAN_001144,2022-07-04,2083333.33,2083333.33,0,on_time
LOAN_001144,2022-08-03,2083333.33,2083333.33,0,on_time
LOAN_001144,2022-09-02,2083333.33,2083333.33,0,on_time
LOAN_001144,2022-10-02,2083333.33,2083333.33,0,on_time
LOAN_001144,2022-11-01,2083333.33,2083333.33,0,on_time
LOAN_001144,2022-12-01,2083333.33,2083333.33,0,on_time
LOAN_001144,2022-12-31,2083333.33,2083333.33,0,on_time
LOAN_001144,2023-01-30,2083333.33,2083333.33,0,on_time
LOAN_001144,2023-03-01,2083333.33,2083333.33,0,on_time
LOAN_001144,2023-03-31,2083333.33,2083333.33,0,on_time
LOAN_001144,2023-04-30,2083333.33,2083333.33,0,on_time
LOAN_001144,2023-05-30,2083333.33,2083333.33,0,on_time
LOAN_001144,2023-06-29,2083333.33,2083333.33,24,late
LOAN_001144,2023-07-29,2083333.33,2083333.33,0,on_time
LOAN_001144,2023-08-28,2083333.33,2083333.33,0,on_time
LOAN_001144,2023-09-27,2083333.33,2083333.33,0,on_time
LOAN_001144,2023-10-27,2083333.33,2083333.33,0,on_time
LOAN_001144,2023-11-26,2083333.33,2083333.33,0,on_time
LOAN_001144,2023-12-26,2083333.33,2083333.33,0,on_time
LOAN_001144,2024-01-25,2083333.33,2083333.33,0,on_time
LOAN_001144,2024-02-24,2083333.33,2083333.33,0,on_time
LOAN_001144,2024-03-25,2083333.33,2083333.33,0,on_time
LOAN_001145,2023-02-27,1388888.89,1388888.89,0,on_time
LOAN_001145,2023-03-29,1388888.89,1388888.89,0,on_time
LOAN_001145,2023-04-28,1388888.89,1388888.89,12,late
LOAN_001145,2023-05-28,1388888.89,1388888.89,0,on_time
LOAN_001145,2023-06-27,1388888.89,1388888.89,0,on_time
LOAN_001145,2023-07-27,1388888.89,1388888.89,0,on_time
LOAN_001145,2023-08-26,1388888.89,1388888.89,0,on_time
LOAN_001145,2023-09-25,1388888.89,1388888.89,0,on_time
LOAN_001145,2023-10-25,1388888.89,1388888.89,0,on_time
LOAN_001145,2023-11-24,1388888.89,1388888.89,0,on_time
LOAN_001145,2023-12-24,1388888.89,1388888.89,0,on_time
LOAN_001145,2024-01-23,1388888.89,1388888.89,0,on_time
LOAN_001145,2024-02-22,1388888.89,1388888.89,0,on_time
LOAN_001145,2024-03-23,1388888.89,1388888.89,0,on_time
LOAN_001145,2024-04-22,1388888.89,1388888.89,0,on_time
LOAN_001145,2024-05-22,1388888.89,1388888.89,0,on_time
LOAN_001145,2024-06-21,1388888.89,1388888.89,0,on_time
LOAN_001145,2024-07-21,1388888.89,1388888.89,0,on_time
LOAN_001145,2024-08-20,1388888.89,1388888.89,27,late
LOAN_001145,2024-09-19,1388888.89,1388888.89,0,on_time
LOAN_001145,2024-10-19,1388888.89,1388888.89,0,on_time
LOAN_001145,2024-11-18,1388888.89,1388888.89,0,on_time
LOAN_001145,2024-12-18,1388888.89,1388888.89,15,late
LOAN_001145,2025-01-17,1388888.89,1388888.89,0,on_time
LOAN_001145,2025-02-16,1388888.89,1388888.89,0,on_time
LOAN_001145,2025-03-18,1388888.89,1388888.89,0,on_time
LOAN_001145,2025-04-17,1388888.89,1388888.89,0,on_time
LOAN_001145,2025-05-17,1388888.89,1388888.89,0,on_time
LOAN_001145,2025-06-16,1388888.89,1388888.89,0,on_time
LOAN_001145,2025-07-16,1388888.89,1388888.89,0,on_time
LOAN_001145,2025-08-15,1388888.89,1388888.89,0,on_time
LOAN_001145,2025-09-14,1388888.89,1388888.89,0,on_time
LOAN_001145,2025-10-14,1388888.89,1388888.89,0,on_time
LOAN_001145,2025-11-13,1388888.89,1388888.89,0,on_time
LOAN_001145,2025-12-13,1388888.89,1388888.89,0,on_time
LOAN_001146,2022-01-10,244067.3,244067.3,0,on_time
LOAN_001146,2022-02-09,244067.3,244067.3,9,late
LOAN_001146,2022-03-11,244067.3,244067.3,0,on_time
LOAN_001146,2022-04-10,244067.3,244067.3,0,on_time
LOAN_001146,2022-05-10,244067.3,244067.3,0,on_time
LOAN_001146,2022-06-09,244067.3,244067.3,0,on_time
LOAN_001146,2022-07-09,244067.3,244067.3,0,on_time
LOAN_001146,2022-08-08,244067.3,244067.3,0,on_time
LOAN_001146,2022-09-07,244067.3,244067.3,0,on_time
LOAN_001146,2022-10-07,244067.3,244067.3,0,on_time
LOAN_001146,2022-11-06,244067.3,244067.3,0,on_time
LOAN_001146,2022-12-06,244067.3,244067.3,0,on_time
LOAN_001146,2023-01-05,244067.3,244067.3,0,on_time
LOAN_001146,2023-02-04,244067.3,244067.3,0,on_time
LOAN_001146,2023-03-06,244067.3,244067.3,0,on_time
LOAN_001146,2023-04-05,244067.3,244067.3,0,on_time
LOAN_001146,2023-05-05,244067.3,244067.3,0,on_time
LOAN_001146,2023-06-04,244067.3,244067.3,0,on_time
LOAN_001146,2023-07-04,244067.3,244067.3,0,on_time
LOAN_001146,2023-08-03,244067.3,244067.3,0,on_time
LOAN_001146,2023-09-02,244067.3,244067.3,0,on_time
LOAN_001146,2023-10-02,244067.3,244067.3,0,on_time
LOAN_001146,2023-11-01,244067.3,244067.3,0,on_time
LOAN_001146,2023-12-01,244067.3,244067.3,0,on_time
LOAN_001146,2023-12-31,244067.3,244067.3,0,on_time
LOAN_001146,2024-01-30,244067.3,244067.3,0,on_time
LOAN_001146,2024-02-29,244067.3,244067.3,0,on_time
LOAN_001146,2024-03-30,244067.3,244067.3,0,on_time
LOAN_001146,2024-04-29,244067.3,244067.3,0,on_time
LOAN_001146,2024-05-29,244067.3,244067.3,0,on_time
LOAN_001146,2024-06-28,244067.3,244067.3,0,on_time
LOAN_001146,2024-07-28,244067.3,244067.3,0,on_time
LOAN_001146,2024-08-27,244067.3,244067.3,0,on_time
LOAN_001146,2024-09-26,244067.3,244067.3,0,on_time
LOAN_001146,2024-10-26,244067.3,244067.3,0,on_time
LOAN_001146,2024-11-25,244067.3,244067.3,0,on_time
LOAN_001146,2024-12-25,244067.3,244067.3,0,on_time
LOAN_001146,2025-01-24,244067.3,244067.3,0,on_time
LOAN_001146,2025-02-23,244067.3,244067.3,0,on_time
LOAN_001146,2025-03-25,244067.3,244067.3,0,on_time
LOAN_001146,2025-04-24,244067.3,244067.3,0,on_time
LOAN_001146,2025-05-24,244067.3,244067.3,0,on_time
LOAN_001146,2025-06-23,244067.3,244067.3,3,late
LOAN_001146,2025-07-23,244067.3,244067.3,0,on_time
LOAN_001146,2025-08-22,244067.3,244067.3,0,on_time
LOAN_001146,2025-09-21,244067.3,244067.3,0,on_time
LOAN_001146,2025-10-21,244067.3,244067.3,0,on_time
LOAN_001146,2025-11-20,244067.3,244067.3,0,on_time
LOAN_001147,2022-09-24,4166666.67,4166666.67,0,on_time
LOAN_001147,2022-10-24,4166666.67,4166666.67,0,on_time
LOAN_001147,2022-11-23,4166666.67,4166666.67,0,on_time
LOAN_001147,2022-12-23,4166666.67,4166666.67,0,on_time
LOAN_001147,2023-01-22,4166666.67,4166666.67,0,on_time
LOAN_001147,2023-02-21,4166666.67,4166666.67,0,on_time
LOAN_001147,2023-03-23,4166666.67,4166666.67,0,on_time
LOAN_001147,2023-04-22,4166666.67,4166666.67,0,on_time
LOAN_001147,2023-05-22,4166666.67,4166666.67,16,late
LOAN_001147,2023-06-21,4166666.67,4166666.67,0,on_time
LOAN_001147,2023-07-21,4166666.67,4166666.67,0,on_time
LOAN_001147,2023-08-20,4166666.67,4166666.67,0,on_time
LOAN_001148,2020-09-18,2083333.33,2083333.33,0,on_time
LOAN_001148,2020-10-18,2083333.33,2083333.33,0,on_time
LOAN_001148,2020-11-17,2083333.33,2083333.33,0,on_time
LOAN_001148,2020-12-17,2083333.33,2083333.33,0,on_time
LOAN_001148,2021-01-16,2083333.33,2083333.33,0,on_time
LOAN_001148,2021-02-15,2083333.33,2083333.33,0,on_time
LOAN_001148,2021-03-17,2083333.33,2083333.33,0,on_time
LOAN_001148,2021-04-16,2083333.33,2083333.33,0,on_time
LOAN_001148,2021-05-16,2083333.33,2083333.33,0,on_time
LOAN_001148,2021-06-15,2083333.33,2083333.33,0,on_time
LOAN_001148,2021-07-15,2083333.33,2083333.33,0,on_time
LOAN_001148,2021-08-14,2083333.33,2083333.33,0,on_time
LOAN_001148,2021-09-13,2083333.33,2083333.33,0,on_time
LOAN_001148,2021-10-13,2083333.33,2083333.33,0,on_time
LOAN_001148,2021-11-12,2083333.33,2083333.33,0,on_time
LOAN_001148,2021-12-12,2083333.33,2083333.33,0,on_time
LOAN_001148,2022-01-11,2083333.33,2083333.33,0,on_time
LOAN_001148,2022-02-10,2083333.33,2083333.33,0,on_time
LOAN_001148,2022-03-12,2083333.33,2083333.33,0,on_time
LOAN_001148,2022-04-11,2083333.33,2083333.33,0,on_time
LOAN_001148,2022-05-11,2083333.33,2083333.33,0,on_time
LOAN_001148,2022-06-10,2083333.33,2083333.33,0,on_time
LOAN_001148,2022-07-10,2083333.33,2083333.33,0,on_time
LOAN_001148,2022-08-09,2083333.33,2083333.33,0,on_time
LOAN_001149,2023-10-29,2083333.33,2083333.33,0,on_time
LOAN_001149,2023-11-28,2083333.33,2083333.33,0,on_time
LOAN_001149,2023-12-28,2083333.33,2083333.33,0,on_time
LOAN_001149,2024-01-27,2083333.33,2083333.33,0,on_time
LOAN_001149,2024-02-26,2083333.33,2083333.33,0,on_time
LOAN_001149,2024-03-27,2083333.33,2083333.33,0,on_time
LOAN_001149,2024-04-26,2083333.33,2083333.33,0,on_time
LOAN_001149,2024-05-26,2083333.33,2083333.33,0,on_time
LOAN_001149,2024-06-25,2083333.33,2083333.33,0,on_time
LOAN_001149,2024-07-25,2083333.33,2083333.33,0,on_time
LOAN_001149,2024-08-24,2083333.33,2083333.33,0,on_time
LOAN_001149,2024-09-23,2083333.33,2083333.33,0,on_time
LOAN_001149,2024-10-23,2083333.33,2083333.33,0,on_time
LOAN_001149,2024-11-22,2083333.33,2083333.33,0,on_time
LOAN_001149,2024-12-22,2083333.33,2083333.33,0,on_time
LOAN_001149,2025-01-21,2083333.33,2083333.33,0,on_time
LOAN_001149,2025-02-20,2083333.33,2083333.33,0,on_time
LOAN_001149,2025-03-22,2083333.33,2083333.33,0,on_time
LOAN_001149,2025-04-21,2083333.33,2083333.33,0,on_time
LOAN_001149,2025-05-21,2083333.33,2083333.33,0,on_time
LOAN_001149,2025-06-20,2083333.33,2083333.33,0,on_time
LOAN_001149,2025-07-20,2083333.33,2083333.33,0,on_time
LOAN_001149,2025-08-19,2083333.33,2083333.33,0,on_time
LOAN_001149,2025-09-18,2083333.33,2083333.33,0,on_time
LOAN_001150,2021-03-03,762829.92,762829.92,0,on_time
LOAN_001150,2021-04-02,762829.92,762829.92,0,on_time
LOAN_001150,2021-05-02,762829.92,762829.92,0,on_time
LOAN_001150,2021-06-01,762829.92,762829.92,0,on_time
LOAN_001150,2021-07-01,762829.92,762829.92,0,on_time
LOAN_001150,2021-07-31,762829.92,762829.92,0,on_time
LOAN_001150,2021-08-30,762829.92,762829.92,0,on_time
LOAN_001150,2021-09-29,762829.92,762829.92,0,on_time
LOAN_001150,2021-10-29,762829.92,762829.92,0,on_time
LOAN_001150,2021-11-28,762829.92,762829.92,0,on_time
LOAN_001150,2021-12-28,762829.92,762829.92,0,on_time
LOAN_001150,2022-01-27,762829.92,762829.92,0,on_time
LOAN_001150,2022-02-26,762829.92,762829.92,0,on_time
LOAN_001150,2022-03-28,762829.92,762829.92,0,on_time
LOAN_001150,2022-04-27,762829.92,762829.92,0,on_time
LOAN_001150,2022-05-27,762829.92,762829.92,0,on_time
LOAN_001150,2022-06-26,762829.92,762829.92,0,on_time
LOAN_001150,2022-07-26,762829.92,762829.92,0,on_time
LOAN_001150,2022-08-25,762829.92,762829.92,0,on_time
LOAN_001150,2022-09-24,762829.92,762829.92,0,on_time
LOAN_001150,2022-10-24,762829.92,762829.92,0,on_time
LOAN_001150,2022-11-23,762829.92,762829.92,0,on_time
LOAN_001150,2022-12-23,762829.92,762829.92,0,on_time
LOAN_001150,2023-01-22,762829.92,762829.92,0,on_time
LOAN_001150,2023-02-21,762829.92,762829.92,0,on_time
LOAN_001150,2023-03-23,762829.92,762829.92,0,on_time
LOAN_001150,2023-04-22,762829.92,762829.92,0,on_time
LOAN_001150,2023-05-22,762829.92,762829.92,0,on_time
LOAN_001150,2023-06-21,762829.92,762829.92,0,on_time
LOAN_001150,2023-07-21,762829.92,762829.92,0,on_time
LOAN_001150,2023-08-20,762829.92,762829.92,0,on_time
LOAN_001150,2023-09-19,762829.92,762829.92,0,on_time
LOAN_001150,2023-10-19,762829.92,762829.92,0,on_time
LOAN_001150,2023-11-18,762829.92,762829.92,0,on_time
LOAN_001150,2023-12-18,762829.92,762829.92,0,on_time
LOAN_001150,2024-01-17,762829.92,762829.92,0,on_time
LOAN_001150,2024-02-16,762829.92,762829.92,0,on_time
LOAN_001150,2024-03-17,762829.92,762829.92,0,on_time
LOAN_001150,2024-04-16,762829.92,749738.22,31,partial
LOAN_001150,2024-05-16,762829.92,762829.92,0,on_time
LOAN_001150,2024-06-15,762829.92,762829.92,0,on_time
LOAN_001150,2024-07-15,762829.92,762829.92,0,on_time
LOAN_001150,2024-08-14,762829.92,762829.92,0,on_time
LOAN_001150,2024-09-13,762829.92,762829.92,0,on_time
LOAN_001150,2024-10-13,762829.92,762829.92,0,on_time
LOAN_001150,2024-11-12,762829.92,762829.92,0,on_time
LOAN_001150,2024-12-12,762829.92,762829.92,0,on_time
LOAN_001150,2025-01-11,762829.92,762829.92,0,on_time
LOAN_001150,2025-02-10,762829.92,762829.92,0,on_time
LOAN_001150,2025-03-12,762829.92,762829.92,0,on_time
LOAN_001150,2025-04-11,762829.92,762829.92,0,on_time
LOAN_001150,2025-05-11,762829.92,762829.92,0,on_time
LOAN_001150,2025-06-10,762829.92,762829.92,0,on_time
LOAN_001150,2025-07-10,762829.92,762829.92,0,on_time
LOAN_001150,2025-08-09,762829.92,762829.92,0,on_time
LOAN_001150,2025-09-08,762829.92,762829.92,0,on_time
LOAN_001150,2025-10-08,762829.92,762829.92,0,on_time
LOAN_001150,2025-11-07,762829.92,762829.92,0,on_time
LOAN_001150,2025-12-07,762829.92,762829.92,0,on_time
LOAN_001151,2023-11-26,2083333.33,2083333.33,0,on_time
LOAN_001151,2023-12-26,2083333.33,2083333.33,0,on_time
LOAN_001151,2024-01-25,2083333.33,2083333.33,0,on_time
LOAN_001151,2024-02-24,2083333.33,2083333.33,0,on_time
LOAN_001151,2024-03-25,2083333.33,2083333.33,0,on_time
LOAN_001151,2024-04-24,2083333.33,2083333.33,0,on_time
LOAN_001151,2024-05-24,2083333.33,2083333.33,0,on_time
LOAN_001151,2024-06-23,2083333.33,2083333.33,0,on_time
LOAN_001151,2024-07-23,2083333.33,2083333.33,0,on_time
LOAN_001151,2024-08-22,2083333.33,2083333.33,0,on_time
LOAN_001151,2024-09-21,2083333.33,2083333.33,0,on_time
LOAN_001151,2024-10-21,2083333.33,2083333.33,0,on_time
LOAN_001151,2024-11-20,2083333.33,2083333.33,0,on_time
LOAN_001151,2024-12-20,2083333.33,2083333.33,0,on_time
LOAN_001151,2025-01-19,2083333.33,2083333.33,0,on_time
LOAN_001151,2025-02-18,2083333.33,2083333.33,0,on_time
LOAN_001151,2025-03-20,2083333.33,2083333.33,0,on_time
LOAN_001151,2025-04-19,2083333.33,2083333.33,0,on_time
LOAN_001151,2025-05-19,2083333.33,2083333.33,0,on_time
LOAN_001151,2025-06-18,2083333.33,2083333.33,0,on_time
LOAN_001151,2025-07-18,2083333.33,2083333.33,0,on_time
LOAN_001151,2025-08-17,2083333.33,2083333.33,0,on_time
LOAN_001151,2025-09-16,2083333.33,2083333.33,0,on_time
LOAN_001151,2025-10-16,2083333.33,2083333.33,0,on_time
LOAN_001152,2023-10-03,154474.15,154474.15,0,on_time
LOAN_001152,2023-11-02,154474.15,154474.15,0,on_time
LOAN_001152,2023-12-02,154474.15,154474.15,0,on_time
LOAN_001152,2024-01-01,154474.15,154474.15,0,on_time
LOAN_001152,2024-01-31,154474.15,154474.15,0,on_time
LOAN_001152,2024-03-01,154474.15,154474.15,0,on_time
LOAN_001152,2024-03-31,154474.15,154474.15,0,on_time
LOAN_001152,2024-04-30,154474.15,154474.15,0,on_time
LOAN_001152,2024-05-30,154474.15,154474.15,0,on_time
LOAN_001152,2024-06-29,154474.15,154474.15,0,on_time
LOAN_001152,2024-07-29,154474.15,154474.15,0,on_time
LOAN_001152,2024-08-28,154474.15,154474.15,0,on_time
LOAN_001152,2024-09-27,154474.15,154474.15,0,on_time
LOAN_001152,2024-10-27,154474.15,154474.15,0,on_time
LOAN_001152,2024-11-26,154474.15,154474.15,30,late
LOAN_001152,2024-12-26,154474.15,154474.15,9,late
LOAN_001152,2025-01-25,154474.15,154474.15,0,on_time
LOAN_001152,2025-02-24,154474.15,154474.15,0,on_time
LOAN_001152,2025-03-26,154474.15,154474.15,0,on_time
LOAN_001152,2025-04-25,154474.15,154474.15,0,on_time
LOAN_001152,2025-05-25,154474.15,154474.15,0,on_time
LOAN_001152,2025-06-24,154474.15,154474.15,0,on_time
LOAN_001152,2025-07-24,154474.15,154474.15,0,on_time
LOAN_001152,2025-08-23,154474.15,154474.15,9,late
LOAN_001152,2025-09-22,154474.15,154474.15,0,on_time
LOAN_001152,2025-10-22,154474.15,154474.15,0,on_time
LOAN_001152,2025-11-21,154474.15,154474.15,0,on_time
LOAN_001152,2025-12-21,154474.15,154474.15,0,on_time
LOAN_001153,2023-07-04,1388888.89,1388888.89,0,on_time
LOAN_001153,2023-08-03,1388888.89,1388888.89,0,on_time
LOAN_001153,2023-09-02,1388888.89,1388888.89,0,on_time
LOAN_001153,2023-10-02,1388888.89,1388888.89,0,on_time
LOAN_001153,2023-11-01,1388888.89,1388888.89,0,on_time
LOAN_001153,2023-12-01,1388888.89,1388888.89,0,on_time
LOAN_001153,2023-12-31,1388888.89,1388888.89,0,on_time
LOAN_001153,2024-01-30,1388888.89,1388888.89,0,on_time
LOAN_001153,2024-02-29,1388888.89,1388888.89,0,on_time
LOAN_001153,2024-03-30,1388888.89,1388888.89,0,on_time
LOAN_001153,2024-04-29,1388888.89,1388888.89,0,on_time
LOAN_001153,2024-05-29,1388888.89,1388888.89,0,on_time
LOAN_001153,2024-06-28,1388888.89,1388888.89,0,on_time
LOAN_001153,2024-07-28,1388888.89,1388888.89,0,on_time
LOAN_001153,2024-08-27,1388888.89,1388888.89,0,on_time
LOAN_001153,2024-09-26,1388888.89,1388888.89,0,on_time
LOAN_001153,2024-10-26,1388888.89,1388888.89,0,on_time
LOAN_001153,2024-11-25,1388888.89,1388888.89,0,on_time
LOAN_001153,2024-12-25,1388888.89,1388888.89,0,on_time
LOAN_001153,2025-01-24,1388888.89,1388888.89,0,on_time
LOAN_001153,2025-02-23,1388888.89,1388888.89,0,on_time
LOAN_001153,2025-03-25,1388888.89,1388888.89,0,on_time
LOAN_001153,2025-04-24,1388888.89,1388888.89,0,on_time
LOAN_001153,2025-05-24,1388888.89,1388888.89,0,on_time
LOAN_001153,2025-06-23,1388888.89,1388888.89,0,on_time
LOAN_001153,2025-07-23,1388888.89,1388888.89,0,on_time
LOAN_001153,2025-08-22,1388888.89,1388888.89,19,late
LOAN_001153,2025-09-21,1388888.89,1388888.89,0,on_time
LOAN_001153,2025-10-21,1388888.89,1388888.89,0,on_time
LOAN_001153,2025-11-20,1388888.89,1388888.89,0,on_time
LOAN_001153,2025-12-20,1388888.89,1388888.89,0,on_time
LOAN_001154,2023-06-30,965707.32,965707.32,0,on_time
LOAN_001154,2023-07-30,965707.32,965707.32,0,on_time
LOAN_001154,2023-08-29,965707.32,862457.24,37,partial
LOAN_001154,2023-09-28,965707.32,965707.32,13,late
LOAN_001154,2023-10-28,965707.32,965707.32,0,on_time
LOAN_001154,2023-11-27,965707.32,965707.32,0,on_time
LOAN_001154,2023-12-27,965707.32,965707.32,0,on_time
LOAN_001154,2024-01-26,965707.32,965707.32,0,on_time
LOAN_001154,2024-02-25,965707.32,965707.32,0,on_time
LOAN_001154,2024-03-26,965707.32,965707.32,0,on_time
LOAN_001154,2024-04-25,965707.32,965707.32,22,late
LOAN_001154,2024-05-25,965707.32,965707.32,0,on_time
LOAN_001154,2024-06-24,965707.32,965707.32,0,on_time
LOAN_001154,2024-07-24,965707.32,965707.32,0,on_time
LOAN_001154,2024-08-23,965707.32,965707.32,0,on_time
LOAN_001154,2024-09-22,965707.32,965707.32,0,on_time
LOAN_001154,2024-10-22,965707.32,965707.32,0,on_time
LOAN_001154,2024-11-21,965707.32,965707.32,0,on_time
LOAN_001154,2024-12-21,965707.32,965707.32,0,on_time
LOAN_001154,2025-01-20,965707.32,965707.32,0,on_time
LOAN_001154,2025-02-19,965707.32,965707.32,0,on_time
LOAN_001154,2025-03-21,965707.32,965707.32,0,on_time
LOAN_001154,2025-04-20,965707.32,965707.32,0,on_time
LOAN_001154,2025-05-20,965707.32,965707.32,0,on_time
LOAN_001154,2025-06-19,965707.32,965707.32,0,on_time
LOAN_001154,2025-07-19,965707.32,965707.32,0,on_time
LOAN_001154,2025-08-18,965707.32,965707.32,0,on_time
LOAN_001154,2025-09-17,965707.32,965707.32,0,on_time
LOAN_001154,2025-10-17,965707.32,965707.32,0,on_time
LOAN_001154,2025-11-16,965707.32,965707.32,0,on_time
LOAN_001154,2025-12-16,965707.32,965707.32,0,on_time
LOAN_001155,2021-11-23,214711.66,214711.66,0,on_time
LOAN_001155,2021-12-23,214711.66,214711.66,0,on_time
LOAN_001155,2022-01-22,214711.66,214711.66,0,on_time
LOAN_001155,2022-02-21,214711.66,214711.66,0,on_time
LOAN_001155,2022-03-23,214711.66,214711.66,0,on_time
LOAN_001155,2022-04-22,214711.66,214711.66,0,on_time
LOAN_001155,2022-05-22,214711.66,214711.66,0,on_time
LOAN_001155,2022-06-21,214711.66,214711.66,0,on_time
LOAN_001155,2022-07-21,214711.66,214711.66,0,on_time
LOAN_001155,2022-08-20,214711.66,214711.66,0,on_time
LOAN_001155,2022-09-19,214711.66,214711.66,0,on_time
LOAN_001155,2022-10-19,214711.66,214711.66,0,on_time
LOAN_001155,2022-11-18,214711.66,214711.66,0,on_time
LOAN_001155,2022-12-18,214711.66,214711.66,0,on_time
LOAN_001155,2023-01-17,214711.66,214711.66,0,on_time
LOAN_001155,2023-02-16,214711.66,111518.74,37,partial
LOAN_001155,2023-03-18,214711.66,214711.66,0,on_time
LOAN_001155,2023-04-17,214711.66,214711.66,0,on_time
LOAN_001155,2023-05-17,214711.66,214711.66,0,on_time
LOAN_001155,2023-06-16,214711.66,214711.66,0,on_time
LOAN_001155,2023-07-16,214711.66,214711.66,0,on_time
LOAN_001155,2023-08-15,214711.66,214711.66,0,on_time
LOAN_001155,2023-09-14,214711.66,214711.66,0,on_time
LOAN_001155,2023-10-14,214711.66,214711.66,0,on_time
LOAN_001155,2023-11-13,214711.66,214711.66,11,late
LOAN_001155,2023-12-13,214711.66,214711.66,0,on_time
LOAN_001155,2024-01-12,214711.66,214711.66,0,on_time
LOAN_001155,2024-02-11,214711.66,214711.66,0,on_time
LOAN_001155,2024-03-12,214711.66,214711.66,0,on_time
LOAN_001155,2024-04-11,214711.66,214711.66,0,on_time
LOAN_001155,2024-05-11,214711.66,214711.66,0,on_time
